,age,num_publications,specialty,marketing_dollars_spent,purchased
8457,57,6,internal medicine,1,True
8458,32,7,obgyn,5,False
8459,30,6,emergency medicine,18,False
8460,52,7,emergency medicine,21,False
8461,33,2,internal medicine,19,True
8462,59,11,internal medicine,1,False
8463,36,3,internal medicine,20,True
8464,28,8,emergency medicine,8,False
8465,42,4,internal medicine,1,True
8466,52,8,obgyn,20,False
8467,54,12,cardiology,3,False
8468,46,4,emergency medicine,27,True
8469,30,4,emergency medicine,18,True
8470,40,8,other,22,False
8471,37,11,other,19,False
8472,51,6,obgyn,3,False
8473,52,7,internal medicine,19,True
8474,40,7,emergency medicine,10,False
8475,47,5,cardiology,8,False
8476,49,6,internal medicine,7,True
8477,46,6,other,9,False
8478,27,10,cardiology,14,False
8479,36,12,other,26,False
8480,53,8,emergency medicine,28,False
8481,53,6,internal medicine,28,True
8482,39,11,internal medicine,0,False
8483,43,7,obgyn,25,False
8484,49,13,internal medicine,11,False
8485,38,6,other,13,False
8486,31,6,cardiology,6,False
8487,27,6,obgyn,17,False
8488,26,5,obgyn,21,False
8489,32,10,other,22,False
8490,43,11,other,3,False
8491,55,6,other,20,False
8492,53,11,internal medicine,3,False
8493,45,4,internal medicine,29,False
8494,37,10,internal medicine,0,True
8495,28,5,emergency medicine,26,True
8496,51,6,internal medicine,10,True
8497,44,6,other,26,False
8498,29,6,obgyn,8,False
8499,51,11,internal medicine,23,True
8500,27,3,other,27,True
8501,45,7,emergency medicine,17,False
8502,59,10,emergency medicine,3,False
8503,49,5,emergency medicine,3,True
8504,56,9,internal medicine,9,True
8505,58,8,emergency medicine,8,False
8506,57,9,internal medicine,6,True
8507,38,7,other,1,False
8508,42,1,cardiology,28,True
8509,33,9,internal medicine,21,True
8510,41,4,emergency medicine,8,True
8511,52,6,emergency medicine,6,False
8512,27,5,emergency medicine,18,True
8513,42,10,obgyn,17,False
8514,57,7,obgyn,15,False
8515,46,8,internal medicine,0,True
8516,33,11,other,17,False
8517,27,9,other,20,False
8518,49,5,obgyn,0,False
8519,28,10,other,12,False
8520,32,8,internal medicine,27,True
8521,53,8,other,5,False
8522,36,11,emergency medicine,16,False
8523,37,13,internal medicine,5,False
8524,26,3,other,11,True
8525,51,11,emergency medicine,29,False
8526,54,8,emergency medicine,14,False
8527,56,6,obgyn,25,False
8528,40,8,internal medicine,4,True
8529,57,11,internal medicine,18,False
8530,44,11,internal medicine,22,False
8531,44,5,emergency medicine,10,False
8532,50,10,cardiology,4,False
8533,41,5,internal medicine,1,True
8534,31,7,cardiology,23,False
8535,41,12,emergency medicine,29,False
8536,41,10,emergency medicine,4,False
8537,31,9,emergency medicine,20,False
8538,47,7,emergency medicine,5,False
8539,36,4,cardiology,4,False
8540,36,7,internal medicine,27,True
8541,47,5,other,4,False
8542,38,9,emergency medicine,12,False
8543,29,6,other,10,False
8544,38,9,obgyn,27,False
8545,41,5,obgyn,13,False
8546,36,3,emergency medicine,4,True
8547,42,9,internal medicine,26,True
8548,32,5,other,4,False
8549,25,10,obgyn,4,False
8550,49,8,other,18,False
8551,50,7,emergency medicine,9,False
8552,52,7,cardiology,18,False
8553,46,3,other,24,True
8554,26,8,cardiology,10,False
8555,26,5,other,22,False
8556,30,5,emergency medicine,19,False
8557,52,8,cardiology,6,False
8558,52,11,obgyn,20,False
8559,36,9,cardiology,1,False
8560,34,8,obgyn,19,False
8561,53,12,internal medicine,16,False
8562,29,5,other,13,False
8563,30,9,obgyn,28,False
8564,40,3,other,20,True
8565,53,4,cardiology,1,False
8566,52,7,other,29,False
8567,38,5,emergency medicine,9,True
8568,51,5,cardiology,19,False
8569,58,8,obgyn,20,False
8570,25,9,emergency medicine,19,False
8571,37,6,emergency medicine,7,False
8572,32,9,emergency medicine,3,False
8573,47,6,internal medicine,0,True
8574,35,5,emergency medicine,17,True
8575,39,4,other,11,False
8576,59,7,cardiology,26,False
8577,55,12,cardiology,11,False
8578,41,8,other,4,False
8579,57,9,emergency medicine,0,False
8580,44,4,other,7,False
8581,29,7,obgyn,16,False
8582,31,6,other,11,False
8583,48,7,other,24,False
8584,39,8,other,11,False
8585,56,3,cardiology,21,True
8586,44,5,internal medicine,29,True
8587,50,5,emergency medicine,12,False
8588,45,9,internal medicine,29,True
8589,35,7,other,9,False
8590,54,4,other,0,False
8591,44,7,other,5,False
8592,47,8,cardiology,22,False
8593,58,10,internal medicine,6,True
8594,29,5,cardiology,13,False
8595,35,9,cardiology,18,False
8596,44,8,emergency medicine,23,False
8597,27,11,internal medicine,7,False
8598,57,4,other,20,False
8599,51,5,obgyn,0,False
8600,27,4,emergency medicine,0,True
8601,33,4,other,8,False
8602,55,7,other,13,False
8603,51,9,other,25,False
8604,44,8,other,25,False
8605,36,5,cardiology,27,False
8606,57,8,internal medicine,15,True
8607,46,4,other,19,False
8608,46,13,obgyn,0,False
8609,41,9,internal medicine,29,True
8610,28,4,other,12,False
8611,49,7,other,8,False
8612,30,9,other,16,False
8613,54,7,cardiology,15,False
8614,40,5,other,24,False
8615,51,6,other,27,False
8616,49,12,emergency medicine,16,False
8617,46,7,cardiology,24,False
8618,52,8,cardiology,14,True
8619,44,4,other,18,False
8620,32,9,cardiology,25,False
8621,40,9,other,12,False
8622,35,9,cardiology,12,False
8623,51,7,cardiology,29,False
8624,30,10,other,8,False
8625,28,7,other,7,False
8626,54,10,emergency medicine,16,False
8627,33,9,internal medicine,23,True
8628,51,5,other,18,False
8629,50,7,emergency medicine,19,False
8630,41,10,obgyn,17,False
8631,39,8,cardiology,9,False
8632,45,9,other,19,False
8633,25,6,other,2,False
8634,30,8,obgyn,25,False
8635,33,7,other,0,False
8636,30,6,internal medicine,3,True
8637,47,10,obgyn,8,False
8638,25,9,obgyn,22,False
8639,52,13,internal medicine,0,True
8640,27,8,cardiology,25,False
8641,35,10,obgyn,0,False
8642,46,10,other,27,False
8643,29,11,internal medicine,26,False
8644,38,9,internal medicine,25,True
8645,34,11,internal medicine,8,False
8646,32,7,emergency medicine,28,False
8647,26,1,obgyn,8,True
8648,33,10,other,14,False
8649,46,12,cardiology,3,False
8650,54,6,emergency medicine,18,False
8651,45,9,cardiology,16,False
8652,30,3,obgyn,26,False
8653,26,4,other,23,False
8654,38,4,other,3,False
8655,55,7,internal medicine,11,True
8656,33,6,other,27,False
8657,27,8,internal medicine,19,True
8658,53,7,internal medicine,5,True
8659,48,5,internal medicine,20,True
8660,51,4,cardiology,10,False
8661,36,4,obgyn,13,False
8662,57,4,internal medicine,1,True
8663,28,8,internal medicine,6,True
8664,40,4,cardiology,27,False
8665,48,10,cardiology,1,False
8666,59,7,cardiology,22,True
8667,27,12,cardiology,16,False
8668,37,9,obgyn,1,False
8669,38,10,internal medicine,21,True
8670,52,5,obgyn,14,False
8671,47,7,cardiology,10,False
8672,28,12,internal medicine,16,False
8673,43,5,emergency medicine,23,True
8674,59,5,internal medicine,1,True
8675,39,12,other,5,True
8676,39,13,obgyn,17,False
8677,28,4,emergency medicine,20,True
8678,38,4,emergency medicine,14,True
8679,31,10,obgyn,6,False
8680,26,9,obgyn,4,False
8681,26,7,other,21,False
8682,57,7,other,5,True
8683,26,7,internal medicine,10,True
8684,35,3,internal medicine,26,True
8685,42,6,obgyn,25,False
8686,41,4,internal medicine,9,True
8687,59,3,emergency medicine,3,True
8688,38,6,cardiology,19,False
8689,49,9,other,5,False
8690,39,12,obgyn,12,False
8691,25,2,emergency medicine,2,True
8692,30,6,other,19,False
8693,31,9,emergency medicine,4,False
8694,39,4,other,16,False
8695,31,9,internal medicine,15,True
8696,33,6,cardiology,9,False
8697,47,9,cardiology,0,False
8698,36,4,obgyn,24,False
8699,41,7,other,0,False
8700,51,6,internal medicine,20,True
8701,51,11,obgyn,13,False
8702,49,7,cardiology,8,False
8703,25,7,obgyn,27,True
8704,25,2,other,22,True
8705,28,7,obgyn,9,False
8706,34,11,cardiology,21,False
8707,29,6,internal medicine,9,True
8708,43,4,cardiology,1,False
8709,57,7,obgyn,13,False
8710,47,13,other,22,False
8711,48,8,internal medicine,25,True
8712,34,4,other,19,False
8713,30,9,other,4,False
8714,50,6,obgyn,21,False
8715,41,6,emergency medicine,1,False
8716,59,6,cardiology,4,False
8717,58,13,obgyn,11,False
8718,58,6,internal medicine,3,True
8719,35,9,internal medicine,4,True
8720,54,10,obgyn,2,False
8721,40,1,other,20,True
8722,26,4,internal medicine,11,True
8723,54,5,cardiology,25,False
8724,59,5,cardiology,8,False
8725,58,9,cardiology,23,False
8726,55,5,emergency medicine,22,True
8727,56,7,other,21,False
8728,52,5,internal medicine,6,True
8729,39,5,other,19,False
8730,34,12,emergency medicine,6,False
8731,44,9,emergency medicine,2,False
8732,34,8,cardiology,9,False
8733,50,8,emergency medicine,8,False
8734,59,6,obgyn,24,True
8735,55,6,internal medicine,1,True
8736,37,14,obgyn,14,False
8737,31,5,internal medicine,7,False
8738,54,7,internal medicine,4,True
8739,55,7,other,8,False
8740,32,13,obgyn,8,False
8741,58,5,internal medicine,20,True
8742,55,9,obgyn,20,False
8743,36,7,emergency medicine,15,False
8744,59,6,cardiology,14,False
8745,29,9,emergency medicine,18,False
8746,37,8,other,27,False
8747,27,7,cardiology,3,True
8748,42,4,cardiology,7,False
8749,30,8,other,5,False
8750,55,8,internal medicine,28,True
8751,45,6,internal medicine,17,True
8752,26,9,obgyn,8,False
8753,35,5,emergency medicine,23,True
8754,57,4,other,6,False
8755,52,6,obgyn,19,False
8756,28,3,obgyn,0,False
8757,37,10,internal medicine,22,True
8758,58,4,emergency medicine,22,True
8759,41,9,internal medicine,26,False
8760,27,6,emergency medicine,16,False
8761,50,8,other,7,False
8762,29,9,cardiology,7,False
8763,28,8,emergency medicine,8,False
8764,52,8,internal medicine,9,False
8765,28,5,other,20,False
8766,25,6,obgyn,14,False
8767,55,9,internal medicine,4,True
8768,58,10,emergency medicine,24,False
8769,54,7,emergency medicine,4,False
8770,30,7,other,20,False
8771,32,4,emergency medicine,25,True
8772,36,9,cardiology,7,False
8773,44,7,emergency medicine,16,False
8774,31,4,cardiology,12,False
8775,40,6,emergency medicine,0,False
8776,30,7,emergency medicine,14,False
8777,48,7,obgyn,13,False
8778,35,9,cardiology,19,False
8779,38,8,emergency medicine,8,False
8780,28,6,emergency medicine,27,False
8781,54,6,obgyn,0,False
8782,47,7,cardiology,11,False
8783,47,5,other,10,False
8784,57,6,internal medicine,26,True
8785,58,6,cardiology,8,False
8786,35,11,obgyn,17,False
8787,26,8,obgyn,23,False
8788,46,9,emergency medicine,23,False
8789,48,7,obgyn,11,False
8790,41,9,other,22,False
8791,40,2,other,16,True
8792,57,12,emergency medicine,29,False
8793,40,9,obgyn,26,False
8794,50,6,other,5,False
8795,56,4,obgyn,29,False
8796,36,8,emergency medicine,5,False
8797,40,5,other,3,False
8798,31,5,emergency medicine,16,True
8799,42,7,internal medicine,0,True
8800,59,5,emergency medicine,29,True
8801,32,8,other,4,False
8802,45,12,obgyn,16,False
8803,33,5,obgyn,28,False
8804,44,8,obgyn,10,False
8805,36,11,emergency medicine,25,False
8806,37,12,emergency medicine,22,False
8807,37,4,cardiology,22,False
8808,28,12,cardiology,9,False
8809,32,6,obgyn,6,False
8810,44,6,obgyn,14,False
8811,57,5,internal medicine,10,True
8812,30,7,other,8,False
8813,34,8,internal medicine,9,True
8814,42,9,internal medicine,7,True
8815,52,6,emergency medicine,11,False
8816,32,2,other,24,False
8817,39,8,emergency medicine,22,False
8818,43,6,internal medicine,23,True
8819,50,3,obgyn,13,False
8820,42,6,cardiology,12,False
8821,31,2,cardiology,4,True
8822,58,5,obgyn,14,False
8823,50,5,emergency medicine,0,False
8824,36,5,internal medicine,2,True
8825,48,8,internal medicine,23,True
8826,43,6,internal medicine,19,True
8827,42,9,obgyn,6,True
8828,46,9,internal medicine,7,True
8829,33,4,emergency medicine,11,True
8830,53,8,obgyn,3,False
8831,30,10,obgyn,2,True
8832,44,5,emergency medicine,27,True
8833,44,7,internal medicine,5,True
8834,57,11,emergency medicine,10,False
8835,59,8,obgyn,25,False
8836,33,7,cardiology,13,False
8837,42,7,other,23,False
8838,35,5,obgyn,19,False
8839,29,4,internal medicine,12,True
8840,33,7,obgyn,9,False
8841,36,6,emergency medicine,16,False
8842,59,9,emergency medicine,15,False
8843,59,8,cardiology,1,False
8844,35,8,internal medicine,13,True
8845,25,8,emergency medicine,25,False
8846,28,9,other,5,False
8847,26,4,obgyn,28,False
8848,57,5,emergency medicine,12,True
8849,38,9,other,21,False
8850,32,7,other,14,False
8851,40,10,emergency medicine,12,False
8852,32,6,internal medicine,5,True
8853,58,6,other,9,False
8854,31,8,cardiology,24,False
8855,47,4,cardiology,21,False
8856,51,9,other,18,False
8857,59,7,cardiology,8,False
8858,32,6,emergency medicine,26,False
8859,41,9,obgyn,21,False
8860,42,14,obgyn,13,False
8861,58,7,other,23,False
8862,41,6,other,7,False
8863,53,6,obgyn,27,False
8864,41,9,obgyn,26,False
8865,45,10,emergency medicine,5,False
8866,51,4,emergency medicine,6,True
8867,56,8,other,29,False
8868,42,7,other,2,False
8869,48,3,obgyn,6,False
8870,25,7,internal medicine,11,True
8871,36,2,cardiology,21,True
8872,53,9,cardiology,1,False
8873,45,10,other,28,False
8874,54,11,internal medicine,10,False
8875,50,7,cardiology,16,False
8876,52,9,emergency medicine,6,False
8877,49,11,emergency medicine,9,False
8878,58,6,internal medicine,13,True
8879,51,7,cardiology,21,False
8880,35,7,cardiology,15,False
8881,29,4,cardiology,16,False
8882,50,11,emergency medicine,9,False
8883,34,8,cardiology,10,True
8884,34,6,emergency medicine,2,False
8885,31,9,emergency medicine,15,False
8886,46,9,internal medicine,16,True
8887,43,8,cardiology,14,False
8888,30,11,emergency medicine,11,False
8889,33,5,internal medicine,9,True
8890,52,7,cardiology,6,True
8891,55,9,internal medicine,14,True
8892,34,8,other,0,False
8893,33,7,emergency medicine,23,False
8894,46,7,obgyn,18,False
8895,27,7,obgyn,17,False
8896,35,8,internal medicine,28,True
8897,53,6,other,27,True
8898,48,8,cardiology,4,False
8899,36,11,emergency medicine,26,False
8900,34,2,other,12,True
8901,54,5,obgyn,16,False
8902,35,8,cardiology,20,False
8903,27,9,obgyn,8,False
8904,25,6,emergency medicine,24,False
8905,36,5,cardiology,21,False
8906,25,8,cardiology,13,False
8907,43,10,internal medicine,17,True
8908,44,9,obgyn,1,False
8909,35,6,internal medicine,23,True
8910,43,5,other,23,False
8911,44,13,internal medicine,5,False
8912,45,4,obgyn,2,False
8913,47,6,obgyn,11,False
8914,33,7,emergency medicine,23,False
8915,59,3,other,25,True
8916,52,8,obgyn,8,False
8917,42,9,obgyn,28,False
8918,26,10,cardiology,28,False
8919,52,7,internal medicine,4,True
8920,38,10,cardiology,1,False
8921,53,8,cardiology,2,False
8922,51,7,internal medicine,29,True
8923,53,11,internal medicine,1,False
8924,37,6,obgyn,0,False
8925,29,9,emergency medicine,23,False
8926,56,4,other,19,False
8927,44,5,internal medicine,6,True
8928,57,7,obgyn,15,False
8929,27,6,emergency medicine,14,False
8930,59,7,cardiology,24,False
8931,42,7,emergency medicine,25,False
8932,34,6,obgyn,7,False
8933,37,10,emergency medicine,17,False
8934,45,9,internal medicine,7,True
8935,44,5,internal medicine,16,True
8936,53,14,cardiology,20,True
8937,57,3,internal medicine,13,True
8938,54,8,cardiology,9,False
8939,31,9,other,15,False
8940,45,9,internal medicine,17,True
8941,48,10,emergency medicine,22,False
8942,43,10,other,18,False
8943,56,5,cardiology,7,False
8944,37,6,other,9,False
8945,29,8,obgyn,21,False
8946,48,7,obgyn,12,False
8947,41,12,internal medicine,3,False
8948,45,5,emergency medicine,20,True
8949,43,9,cardiology,5,False
8950,58,6,obgyn,9,False
8951,35,7,cardiology,29,False
8952,40,4,internal medicine,25,True
8953,37,5,cardiology,11,False
8954,27,10,emergency medicine,5,False
8955,27,7,emergency medicine,3,False
8956,31,8,internal medicine,0,True
8957,33,7,other,16,False
8958,55,9,internal medicine,10,True
8959,55,8,cardiology,4,False
8960,41,10,obgyn,12,False
8961,33,9,emergency medicine,17,True
8962,40,8,other,19,False
8963,26,8,emergency medicine,10,False
8964,47,3,other,13,True
8965,25,7,other,10,False
8966,54,8,cardiology,29,False
8967,33,4,other,22,False
8968,43,3,cardiology,20,False
8969,55,9,internal medicine,2,True
8970,45,8,other,26,False
8971,47,10,other,12,False
8972,37,11,cardiology,20,False
8973,46,8,cardiology,4,False
8974,26,5,internal medicine,22,True
8975,40,9,cardiology,19,False
8976,44,6,emergency medicine,13,False
8977,44,14,cardiology,25,False
8978,53,4,other,13,False
8979,46,7,other,28,False
8980,55,8,obgyn,2,False
8981,48,15,cardiology,15,False
8982,49,8,obgyn,3,False
8983,49,10,other,2,True
8984,33,10,emergency medicine,17,False
8985,53,10,obgyn,24,False
8986,28,7,emergency medicine,1,False
8987,31,10,internal medicine,5,True
8988,58,7,internal medicine,23,True
8989,59,9,other,12,False
8990,30,6,cardiology,25,False
8991,40,9,emergency medicine,16,False
8992,47,4,other,5,False
8993,58,8,internal medicine,15,True
8994,42,1,emergency medicine,27,True
8995,44,6,cardiology,25,False
8996,35,9,cardiology,4,False
8997,52,7,other,21,False
8998,39,7,emergency medicine,15,False
8999,47,3,emergency medicine,29,True
9000,55,3,emergency medicine,25,True
9001,35,6,cardiology,24,False
9002,41,11,obgyn,8,False
9003,55,7,cardiology,0,False
9004,42,8,cardiology,11,False
9005,36,5,emergency medicine,17,True
9006,42,5,emergency medicine,5,True
9007,49,8,obgyn,11,False
9008,51,5,other,23,False
9009,43,5,internal medicine,6,True
9010,54,11,other,4,False
9011,55,7,internal medicine,27,True
9012,35,9,obgyn,15,False
9013,29,9,cardiology,12,False
9014,27,7,other,22,False
9015,46,3,other,17,False
9016,44,6,emergency medicine,18,False
9017,26,7,emergency medicine,23,False
9018,45,7,obgyn,12,False
9019,43,7,obgyn,4,False
9020,44,5,obgyn,10,False
9021,37,10,emergency medicine,12,False
9022,26,9,obgyn,16,False
9023,36,6,internal medicine,1,True
9024,57,7,other,21,False
9025,35,6,emergency medicine,26,False
9026,53,8,cardiology,29,False
9027,50,6,internal medicine,3,True
9028,32,10,obgyn,12,False
9029,38,7,cardiology,27,False
9030,43,3,obgyn,21,False
9031,45,5,obgyn,3,False
9032,28,4,emergency medicine,0,True
9033,41,6,internal medicine,8,True
9034,26,6,obgyn,9,False
9035,43,3,obgyn,5,False
9036,40,10,other,14,False
9037,30,6,emergency medicine,16,False
9038,43,14,cardiology,28,True
9039,41,6,internal medicine,21,True
9040,45,8,other,26,False
9041,29,7,cardiology,7,True
9042,31,3,obgyn,18,False
9043,35,10,internal medicine,15,True
9044,31,10,obgyn,15,False
9045,50,16,cardiology,26,False
9046,29,8,internal medicine,12,True
9047,46,9,internal medicine,2,True
9048,27,7,emergency medicine,27,False
9049,40,11,cardiology,18,False
9050,49,5,cardiology,20,False
9051,43,11,internal medicine,5,False
9052,28,9,internal medicine,18,True
9053,40,7,other,11,False
9054,41,10,other,0,False
9055,47,6,internal medicine,23,True
